variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,skew_min,skew_max,skew_mean,skew_std,class_entropy
 Hungary,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Italy,adult,0.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Jamaica,adult,0.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Japan,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Mexico,adult,1.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Nicaragua,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Outlying-US(Guam-USVI-etc),adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Peru,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Philippines,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Poland,adult,0.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Portugal,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Puerto-Rico,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Scotland,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Trinadad&Tobago,adult,1.0,1.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 United-States,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
 Yugoslavia,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
Not known,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
age between 10 and 20,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
age between 20 and 30,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
age between 30 and 40,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
age between 40 and 50,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
age between 50 and 60,adult,1.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
age between 60 and 70,adult,0.0,1.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
age>70,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
hour<10,adult,0.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
hours between 10 and 20,adult,0.0,1.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
hours between 20 and 30,adult,0.0,1.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
hours between 30 and 40,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
hour between 40 and 50,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
hour>70,adult,1.0,1.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4893913287804,716.8342762826726,-3.085847847200726,55.62373594069352,10.97855891414748,14.47397212289298,6.61338421837956
race,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
sex,adult,0.0,1.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 10th,adult,0.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 11th,adult,0.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 12th,adult,0.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 1st-4th,adult,0.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 5th-6th,adult,0.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 7th-8th,adult,0.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 9th,adult,0.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 Assoc-acdm,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 Assoc-voc,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 Bachelors,adult,1.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 Doctorate,adult,1.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 HS-grad,adult,1.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 Masters,adult,1.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 Preschool,adult,0.0,1.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 Prof-school,adult,1.0,0.0,1.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
 Some-college,adult,0.0,0.0,0.0,3094,8.03722003113301,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.4024910429033755,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5196297576857,969.9170440587344,-3.085847847200726,55.62373594069352,14.209155380452636,17.919477096164822,6.652863029353348
