variable,data,correlation_true,correlation_pred,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
 Sales,adult,0.0111174972329113,0.042816989311009,6.111449732756902e-05,0.2391461649782923,0.2545454545454545,0.9931788381783038,-0.0538832609744331,-0.0277397710827522,0.0951170392475073,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,4.50436427108912,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,2.549794699872081,6.61338421837956,0.7608538350217077,0.7454545454545455,-0.015399289567162217,0.015399289567162189
 Tech-support,adult,0.0329667082488482,0.0511541077387934,0.0005094539375998,0.2383488681757656,0.3222222222222222,0.989867648504455,-0.118242343541944,-0.0348868175765645,0.1801624949181328,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,29.457258750606837,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,5.606979367445328,6.61338421837956,0.7616511318242344,0.6777777777777778,-0.0838733540464566,0.08387335404645657
 Transport-moving,adult,-0.0234342623184741,-0.0874811393108095,0.000286462109486,0.2431052093973442,0.197452229299363,1.0096208293629303,0.1548375763648074,-0.0732581667241367,-0.5896301840574286,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,14.7862851733381,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,4.095940374453019,6.61338421837956,0.7568947906026557,0.802547770700637,0.04565298009798119,-0.045652980097981244
 Husband,adult,0.4265551777198845,0.4308337206868734,0.0910521512637811,0.0945300053106744,0.4682080924855491,0.3925850153439285,-0.3429068728722767,-0.2236315804014624,0.4388818891899718,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,-1.8029377031612228,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,0.4452282070740007,6.61338421837956,0.9054699946893257,0.5317919075144508,-0.3736780871748747,0.37367808717487483
 Not-in-family,adult,-0.1905966256067301,-0.262848393777157,0.0205798271912876,0.2892778993435448,0.103831891223733,1.2013769403609766,0.2323548265816998,0.0927205697392301,-0.6001388153988707,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,-0.8208645316655128,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,1.0861245340432584,6.61338421837956,0.7107221006564552,0.896168108776267,0.18544600811981182,-0.1854460081198117
 Other-relative,adult,-0.0940790716459397,-0.0796429399728082,0.007598356961173,0.2475083056478405,0.0,1.027906976744186,0.1903654485049833,0.1707641196013288,-0.6150940041779634,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,31.914730784123577,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,5.821864058849184,6.61338421837956,0.7524916943521596,1.0,0.2475083056478405,-0.24750830564784043
 Own-child,adult,-0.2365477301570128,-0.2037914534011057,0.043278226346073,0.2840214067278288,0.00418410041841,1.179546620692486,0.2190366972477064,0.1915345540158407,-0.6323471819918814,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1.6601453031239353,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,1.91287024713012,6.61338421837956,0.7159785932721712,0.99581589958159,0.2798373063094188,-0.27983730630941883
 Unmarried,adult,-0.1362548039363376,-0.1550915063170183,0.011445084283046,0.2613595056343148,0.075801749271137,1.085431289171235,0.191893114934087,0.1179830710910319,-0.4440016229048185,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,4.153738240987641,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,2.480131776833474,6.61338421837956,0.7386404943656852,0.924198250728863,0.1855577563631778,-0.18555775636317773
 Wife,adult,0.0841841406913759,0.1783176108862425,0.0031972718416253,0.2321367521367521,0.3905325443786982,0.96406860551827,-0.3048257725180802,-0.1121893491124259,0.4676501953877504,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,13.38903600546689,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,3.921782959649277,6.61338421837956,0.7678632478632479,0.6094674556213018,-0.1583957922419461,0.1583957922419461
 Canada,adult,0.0183472726813836,0.0174455760677491,0.0001539173115907,0.2402597402597402,0.3571428571428571,0.997803538743136,-0.1009740259740259,-0.0483766233766234,0.0992723492723492,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,216.3559638451202,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,14.772139623413622,6.61338421837956,0.7597402597402598,0.6428571428571429,-0.1168831168831169,0.11688311688311692
 Columbia,adult,-0.0202622366782589,-0.0171530614752941,0.000356406289789,0.2411003236245954,0.0,1.001294498381877,0.1854368932038834,0.1663430420711974,-0.6125184241782459,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,769.7466047695343,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,27.77137071382668,6.61338421837956,0.7588996763754046,1.0,0.2411003236245954,-0.24110032362459544
 Cuba,adult,-0.026817440964814,-0.0051902498802817,0.000624059838667,0.2413346290897311,0.0,1.002267573696145,0.0424360220278587,0.0233236151603497,-0.4693277046030099,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,437.7112411349946,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,20.962545158331583,6.61338421837956,0.7586653709102689,1.0,0.2413346290897311,-0.24133462908973113
 Dominican-Republic,adult,-0.0175447729704896,-0.014852583853973,0.0002672549340875,0.2410223228728567,0.0,1.000970559689421,0.1853769006793917,0.1662892267874474,-0.6124873410116891,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1027.9967656388983,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,32.08320831915206,6.61338421837956,0.7589776771271433,1.0,0.2410223228728567,-0.24102232287285674
 Ecuador,adult,0.0007751325440676,0.029157210954514,2.978588797895691e-07,0.2407766990291262,0.25,0.9999504789209618,-0.315210355987055,-0.0839805825242718,0.7218910705937354,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,769.7466047695343,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,27.77137071382668,6.61338421837956,0.7592233009708738,0.75,-0.009223300970873788,0.00922330097087376
 El-Salvador,adult,0.0013443102842212,-0.0029765814039793,8.959161245060063e-07,0.2407527579493835,0.25,0.9998510511347553,0.0186026389790179,0.0831170235777633,0.0545061856382611,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,253.24823738751428,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,15.97136609584618,6.61338421837956,0.7592472420506164,0.75,-0.0092472420506165,0.009247242050616444
 England,adult,0.0425631855924477,0.0274382521202191,0.0007599426913373,0.239701589361012,0.5454545454545454,0.99548552682278,-0.1790758706100905,-0.198213074632147,0.0875555935287516,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,276.7252280867558,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,16.689707901741453,6.61338421837956,0.7602984106389881,0.4545454545454546,-0.3057529560935334,0.3057529560935335
 France,adult,0.0553190224264163,0.0653461848095392,0.0013820623570113,0.2400517631834357,1.0,0.9969398057577856,-0.8155936590100291,0.1662892267874474,0.3894672160774958,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1027.9967656388983,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,32.08320831915206,6.61338421837956,0.7599482368165643,0.0,-0.7599482368165643,0.7599482368165643
 Germany,adult,0.0044619715246398,-0.0284774087129493,9.67631579117112e-06,0.240674667531625,0.2727272727272727,0.999526740057514,0.1858579305870905,-0.1069796243328516,-0.6148246827040763,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,276.7252280867558,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,16.689707901741453,6.61338421837956,0.759325332468375,0.7272727272727273,-0.032052605195647704,0.032052605195647677
 Greece,adult,0.0095408977978422,0.054633917872489,4.2262422193206986e-05,0.2406088082901554,0.3333333333333333,0.9992532253016656,-0.4824050086355785,-0.1675302245250431,0.8895737616474444,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,511.4967689934019,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,22.65317045101106,6.61338421837956,0.7593911917098446,0.6666666666666667,-0.09272452504317791,0.09272452504317785
 Guatemala,adult,-0.0163817013721164,-0.0103011723924131,0.0001581624147102,0.2411669367909238,0.1111111111111111,1.0015711442028434,0.0743021790023411,0.166612641815235,0.3879757984135077,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,339.33075468514994,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,18.469201592001475,6.61338421837956,0.7588330632090762,0.8888888888888888,0.1300558256798127,-0.13005582567981266
 Haiti,adult,-0.0175447729704896,-0.014852583853973,0.0002672549340875,0.2410223228728567,0.0,1.000970559689421,0.1853769006793917,0.1662892267874474,-0.6124873410116891,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1027.9967656388983,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,32.08320831915206,6.61338421837956,0.7589776771271433,1.0,0.2410223228728567,-0.24102232287285674
 Hungary,adult,-0.0101262038987049,-0.0085723704023367,8.90518140608163e-05,0.2408664726802457,0.0,1.0003233107015843,0.1852570320077594,0.1661817006142903,-0.6124252541074511,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,3093.999999999999,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,55.62373594069352,6.61338421837956,0.7591335273197544,1.0,0.2408664726802457,-0.24086647268024564
 Italy,adult,0.0010969131625287,0.0248774764768674,5.964965686510587e-07,0.2407647440051847,0.25,0.9999008294658276,-0.1902948801036941,0.0412346079066753,0.5557521071615057,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,382.3721767252878,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,19.59910730035718,6.61338421837956,0.7592352559948153,0.75,-0.009235255994815311,0.009235255994815339
 Jamaica,adult,-0.0229790582501673,-0.016362544868968,0.0003281176201115,0.2414016872160934,0.0833333333333333,1.0025460674450914,0.1022604369457062,0.1667748215444516,0.3878820699614596,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,253.2482373875141,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,15.97136609584617,6.61338421837956,0.7585983127839067,0.9166666666666667,0.15806835388276008,-0.15806835388276008
 Japan,adult,-0.0175447729704896,-0.014852583853973,0.0002672549340875,0.2410223228728567,0.0,1.000970559689421,0.1853769006793917,0.1662892267874474,-0.6124873410116891,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,1027.9967656388983,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,32.08320831915206,6.61338421837956,0.7589776771271433,1.0,0.2410223228728567,-0.24102232287285674
 Mexico,adult,-0.0510443535335584,-0.062939112240498,0.0016423338170031,0.2436698454455771,0.0754716981132075,1.0119657742397523,0.188424860243341,0.0922362926792949,-0.6168579475444464,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,53.48311685526131,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,7.446377986343404,6.61338421837956,0.7563301545544229,0.9245283018867925,0.1681981473323696,-0.1681981473323696
 Nicaragua,adult,-0.0248241054460739,-0.0210149261183282,0.0005348087171252,0.2412564766839378,0.0,1.0019430051813472,0.1855569948186528,0.1664507772020725,-0.612580670109737,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,511.49676899340176,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,22.65317045101106,6.61338421837956,0.7587435233160622,1.0,0.2412564766839378,-0.2412564766839378
 Outlying-US(Guam-USVI-etc),adult,-0.0101262038987049,-0.0085723704023367,8.90518140608163e-05,0.2408664726802457,0.0,1.0003233107015843,0.1852570320077594,0.1661817006142903,-0.6124252541074511,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2407886231415643,0.7592113768584356,0.5,0.2592113768584356,2,0,0,0.0,0.0,0,-1.9585192951024752,3093.9999999999995,328.4980587034663,716.8303066128841,3093.999999999999,-3.085847847200726,55.62373594069352,10.981505447738485,14.472035956249083,55.62373594069351,6.61338421837956,0.7591335273197544,1.0,0.2408664726802457,-0.24086647268024564
